Date,Open,High,Low,Close,Adj Close,Volume
2010-12-16,1.360000,1.360000,1.360000,1.360000,0.074437,0
2010-12-17,1.360000,1.360000,1.360000,1.360000,0.074437,0
2010-12-20,1.470000,1.470000,1.470000,1.470000,0.080457,500
2010-12-21,1.450000,1.450000,1.450000,1.450000,0.079363,3000
2010-12-22,1.450000,1.450000,1.450000,1.450000,0.079363,0
2010-12-23,1.450000,1.450000,1.450000,1.450000,0.079363,0
2010-12-27,1.450000,1.450000,1.450000,1.450000,0.079363,0
2010-12-28,1.450000,1.450000,1.450000,1.450000,0.079363,0
2010-12-29,1.450000,1.450000,1.450000,1.450000,0.079363,3300
2010-12-30,1.450000,1.450000,1.450000,1.450000,0.079363,0
2010-12-31,1.450000,1.450000,1.450000,1.450000,0.079363,0
2011-01-03,1.450000,1.450000,1.450000,1.450000,0.079363,0
2011-01-04,1.450000,1.450000,1.450000,1.450000,0.079363,0
2011-01-05,1.450000,1.450000,1.450000,1.450000,0.079363,0
2011-01-06,1.450000,1.450000,1.450000,1.450000,0.079363,0
2011-01-07,1.450000,1.450000,1.450000,1.450000,0.079363,0
2011-01-10,1.450000,1.450000,1.450000,1.450000,0.079363,0
2011-01-11,1.450000,1.450000,1.450000,1.450000,0.079363,0
2011-01-12,1.450000,1.450000,1.450000,1.450000,0.079363,0
2011-01-13,1.440000,1.440000,1.440000,1.440000,0.078815,1000
2011-01-14,1.440000,1.440000,1.440000,1.440000,0.078815,0
2011-01-18,1.440000,1.440000,1.440000,1.440000,0.078815,0
2011-01-19,1.410000,1.410000,1.410000,1.410000,0.077173,1000
2011-01-20,1.420000,1.420000,1.420000,1.420000,0.077721,4000
2011-01-21,1.420000,1.420000,1.420000,1.420000,0.077721,0
2011-01-24,1.430000,1.430000,1.430000,1.430000,0.078268,1500
2011-01-25,1.460000,1.460000,1.450000,1.450000,0.079363,2000
2011-01-26,1.450000,1.450000,1.450000,1.450000,0.079363,0
2011-01-27,1.450000,1.450000,1.450000,1.450000,0.079363,0
2011-01-28,1.380000,1.380000,1.360000,1.360000,0.074437,1500
2011-01-31,1.360000,1.360000,1.360000,1.360000,0.074437,0
2011-02-01,1.360000,1.360000,1.360000,1.360000,0.074437,0
2011-02-02,1.360000,1.360000,1.360000,1.360000,0.074437,0
2011-02-03,1.360000,1.360000,1.360000,1.360000,0.074437,0
2011-02-04,1.360000,1.360000,1.360000,1.360000,0.074437,0
2011-02-07,1.360000,1.360000,1.360000,1.360000,0.074437,0
2011-02-08,1.360000,1.360000,1.360000,1.360000,0.074437,0
2011-02-09,1.360000,1.360000,1.360000,1.360000,0.074437,0
2011-02-10,1.360000,1.360000,1.360000,1.360000,0.074437,0
2011-02-11,1.360000,1.360000,1.360000,1.360000,0.074437,0
2011-02-14,1.360000,1.360000,1.360000,1.360000,0.074437,0
2011-02-15,1.360000,1.360000,1.360000,1.360000,0.074437,0
2011-02-16,1.360000,1.360000,1.360000,1.360000,0.074437,0
2011-02-17,1.360000,1.360000,1.360000,1.360000,0.074437,0
2011-02-18,1.360000,1.360000,1.360000,1.360000,0.074437,0
2011-02-22,1.360000,1.360000,1.360000,1.360000,0.074437,0
2011-02-23,1.360000,1.360000,1.360000,1.360000,0.074437,0
2011-02-24,1.360000,1.360000,1.360000,1.360000,0.074437,0
2011-02-25,1.360000,1.360000,1.360000,1.360000,0.074437,0
2011-02-28,1.360000,1.360000,1.360000,1.360000,0.074437,0
2011-03-01,1.360000,1.360000,1.360000,1.360000,0.074437,0
2011-03-02,1.360000,1.360000,1.360000,1.360000,0.074437,0
2011-03-03,1.360000,1.360000,1.360000,1.360000,0.074437,0
2011-03-04,1.370000,1.370000,1.370000,1.370000,0.074984,1000
2011-03-07,1.370000,1.370000,1.370000,1.370000,0.074984,0
2011-03-08,1.370000,1.370000,1.370000,1.370000,0.074984,0
2011-03-09,1.370000,1.370000,1.370000,1.370000,0.074984,0
2011-03-10,1.370000,1.370000,1.370000,1.370000,0.074984,0
2011-03-11,1.360000,1.360000,1.300000,1.300000,0.071153,4000
2011-03-14,1.210000,1.210000,1.200000,1.200000,0.065679,2500
2011-03-15,1.160000,1.160000,1.160000,1.160000,0.063490,5500
2011-03-16,1.160000,1.160000,1.120000,1.120000,0.061301,1500
2011-03-17,1.120000,1.120000,1.120000,1.120000,0.061301,0
2011-03-18,1.250000,1.250000,1.250000,1.250000,0.068416,1000
2011-03-21,1.230000,1.230000,1.230000,1.230000,0.067321,4000
2011-03-22,1.250000,1.310000,1.250000,1.310000,0.071700,1800
2011-03-23,1.310000,1.310000,1.310000,1.310000,0.071700,0
2011-03-24,1.310000,1.310000,1.310000,1.310000,0.071700,0
2011-03-25,1.310000,1.310000,1.310000,1.310000,0.071700,0
2011-03-28,1.310000,1.310000,1.310000,1.310000,0.071700,0
2011-03-29,1.310000,1.310000,1.310000,1.310000,0.071700,0
2011-03-30,1.260000,1.260000,1.260000,1.260000,0.068963,4800
2011-03-31,1.260000,1.260000,1.260000,1.260000,0.068963,0
2011-04-01,1.260000,1.260000,1.260000,1.260000,0.068963,0
2011-04-04,1.260000,1.260000,1.260000,1.260000,0.068963,0
2011-04-05,1.180000,1.180000,1.180000,1.180000,0.064585,1000
2011-04-06,1.150000,1.150000,1.150000,1.150000,0.062943,200
2011-04-07,1.150000,1.150000,1.150000,1.150000,0.062943,0
2011-04-08,1.150000,1.150000,1.150000,1.150000,0.062943,0
2011-04-11,1.150000,1.150000,1.150000,1.150000,0.062943,0
2011-04-12,1.150000,1.150000,1.150000,1.150000,0.062943,0
2011-04-13,1.150000,1.150000,1.150000,1.150000,0.062943,0
2011-04-14,1.150000,1.150000,1.150000,1.150000,0.062943,0
2011-04-15,1.180000,1.180000,1.140000,1.140000,0.062395,6500
2011-04-18,1.140000,1.140000,1.140000,1.140000,0.062395,0
2011-04-19,1.140000,1.140000,1.140000,1.140000,0.062395,0
2011-04-20,1.160000,1.160000,1.160000,1.160000,0.063490,500
2011-04-21,1.160000,1.160000,1.160000,1.160000,0.063490,2500
2011-04-25,1.160000,1.160000,1.160000,1.160000,0.063490,0
2011-04-26,1.230000,1.230000,1.230000,1.230000,0.067321,1000
2011-04-27,1.230000,1.230000,1.230000,1.230000,0.067321,0
2011-04-28,1.240000,1.240000,1.240000,1.240000,0.067869,1000
2011-04-29,1.240000,1.240000,1.240000,1.240000,0.067869,0
2011-05-02,1.240000,1.240000,1.240000,1.240000,0.067869,0
2011-05-03,1.240000,1.240000,1.240000,1.240000,0.067869,0
2011-05-04,1.240000,1.240000,1.240000,1.240000,0.067869,0
2011-05-05,1.190000,1.190000,1.190000,1.190000,0.065132,2500
2011-05-06,1.190000,1.190000,1.190000,1.190000,0.065132,0
2011-05-09,1.190000,1.190000,1.190000,1.190000,0.065132,0
2011-05-10,1.190000,1.190000,1.190000,1.190000,0.065132,0
2011-05-11,1.190000,1.190000,1.190000,1.190000,0.065132,0
2011-05-12,1.190000,1.190000,1.190000,1.190000,0.065132,500
2011-05-13,1.190000,1.190000,1.190000,1.190000,0.065132,0
2011-05-16,1.190000,1.190000,1.190000,1.190000,0.065132,0
2011-05-17,1.190000,1.190000,1.190000,1.190000,0.065132,0
2011-05-18,1.190000,1.190000,1.190000,1.190000,0.065132,0
2011-05-19,1.190000,1.190000,1.190000,1.190000,0.065132,0
2011-05-20,1.190000,1.190000,1.190000,1.190000,0.065132,0
2011-05-23,1.190000,1.190000,1.190000,1.190000,0.065132,0
2011-05-24,1.190000,1.190000,1.190000,1.190000,0.065132,0
2011-05-25,1.190000,1.190000,1.190000,1.190000,0.065132,0
2011-05-26,1.190000,1.190000,1.190000,1.190000,0.065132,0
2011-05-27,1.180000,1.180000,1.180000,1.180000,0.064585,10000
2011-05-31,1.180000,1.180000,1.180000,1.180000,0.064585,0
2011-06-01,1.180000,1.180000,1.180000,1.180000,0.064585,0
2011-06-02,1.180000,1.180000,1.180000,1.180000,0.064585,0
2011-06-03,1.180000,1.180000,1.180000,1.180000,0.064585,0
2011-06-06,1.140000,1.180000,1.140000,1.180000,0.064585,2200
2011-06-07,1.180000,1.180000,1.180000,1.180000,0.064585,0
2011-06-08,1.180000,1.180000,1.180000,1.180000,0.064585,0
2011-06-09,1.180000,1.180000,1.180000,1.180000,0.064585,0
2011-06-10,1.150000,1.150000,1.150000,1.150000,0.062943,2000
2011-06-13,1.150000,1.150000,1.150000,1.150000,0.062943,0
2011-06-14,1.150000,1.150000,1.150000,1.150000,0.062943,0
2011-06-15,1.150000,1.150000,1.150000,1.150000,0.062943,0
2011-06-16,1.150000,1.150000,1.150000,1.150000,0.062943,0
2011-06-17,1.150000,1.150000,1.150000,1.150000,0.062943,0
2011-06-20,1.190000,1.190000,1.190000,1.190000,0.065132,500
2011-06-21,1.150000,1.150000,1.150000,1.150000,0.062943,500
2011-06-22,1.150000,1.150000,1.150000,1.150000,0.062943,0
2011-06-23,1.150000,1.150000,1.150000,1.150000,0.062943,0
2011-06-24,1.150000,1.150000,1.150000,1.150000,0.062943,0
2011-06-27,1.150000,1.150000,1.150000,1.150000,0.062943,0
2011-06-28,1.170000,1.190000,1.170000,1.190000,0.065132,7200
2011-06-29,1.190000,1.190000,1.190000,1.190000,0.065132,21000
2011-06-30,1.190000,1.190000,1.190000,1.190000,0.065132,0
2011-07-01,1.190000,1.190000,1.190000,1.190000,0.065132,0
2011-07-05,1.190000,1.190000,1.190000,1.190000,0.065132,0
2011-07-06,1.190000,1.190000,1.190000,1.190000,0.065132,0
2011-07-07,1.190000,1.190000,1.190000,1.190000,0.065132,0
2011-07-08,1.190000,1.190000,1.190000,1.190000,0.065132,0
2011-07-11,1.190000,1.190000,1.190000,1.190000,0.065132,0
2011-07-12,1.190000,1.190000,1.190000,1.190000,0.065132,0
2011-07-13,1.190000,1.190000,1.190000,1.190000,0.065132,0
2011-07-14,1.190000,1.190000,1.190000,1.190000,0.065132,0
2011-07-15,1.190000,1.190000,1.190000,1.190000,0.065132,0
2011-07-18,1.190000,1.190000,1.190000,1.190000,0.065132,0
2011-07-19,1.190000,1.190000,1.190000,1.190000,0.065132,0
2011-07-20,1.190000,1.190000,1.190000,1.190000,0.065132,0
2011-07-21,1.300000,1.300000,1.300000,1.300000,0.071153,1000
2011-07-22,1.300000,1.300000,1.300000,1.300000,0.071153,0
2011-07-25,1.300000,1.300000,1.300000,1.300000,0.071153,500
2011-07-26,1.300000,1.300000,1.300000,1.300000,0.071153,0
2011-07-27,1.320000,1.320000,1.320000,1.320000,0.072247,10000
2011-07-28,1.290000,1.290000,1.290000,1.290000,0.070605,10000
2011-07-29,1.270000,1.270000,1.270000,1.270000,0.069511,13200
2011-08-01,1.270000,1.270000,1.270000,1.270000,0.069511,0
2011-08-02,1.270000,1.270000,1.270000,1.270000,0.069511,0
2011-08-03,1.270000,1.270000,1.270000,1.270000,0.069511,0
2011-08-04,1.270000,1.270000,1.270000,1.270000,0.069511,0
2011-08-05,1.270000,1.270000,1.270000,1.270000,0.069511,0
2011-08-08,1.220000,1.220000,1.220000,1.220000,0.066774,13100
2011-08-09,1.200000,1.240000,1.200000,1.240000,0.067869,20500
2011-08-10,1.240000,1.240000,1.240000,1.240000,0.067869,0
2011-08-11,1.240000,1.240000,1.240000,1.240000,0.067869,0
2011-08-12,1.270000,1.270000,1.270000,1.270000,0.069511,1000
2011-08-15,1.270000,1.270000,1.270000,1.270000,0.069511,0
2011-08-16,1.270000,1.270000,1.270000,1.270000,0.069511,0
2011-08-17,1.270000,1.270000,1.270000,1.270000,0.069511,0
2011-08-18,1.250000,1.250000,1.250000,1.250000,0.068416,2000
2011-08-19,1.240000,1.240000,1.240000,1.240000,0.067869,2000
2011-08-22,1.240000,1.240000,1.240000,1.240000,0.067869,0
2011-08-23,1.240000,1.240000,1.240000,1.240000,0.067869,0
2011-08-24,1.240000,1.240000,1.240000,1.240000,0.067869,0
2011-08-25,1.240000,1.240000,1.240000,1.240000,0.067869,0
2011-08-26,1.240000,1.240000,1.240000,1.240000,0.067869,0
2011-08-29,1.240000,1.240000,1.240000,1.240000,0.067869,0
2011-08-30,1.310000,1.320000,1.310000,1.320000,0.072247,13000
2011-08-31,1.320000,1.320000,1.320000,1.320000,0.072247,800
2011-09-01,1.320000,1.320000,1.320000,1.320000,0.072247,0
2011-09-02,1.320000,1.320000,1.320000,1.320000,0.072247,0
2011-09-06,1.290000,1.290000,1.290000,1.290000,0.070605,1000
2011-09-07,1.290000,1.290000,1.290000,1.290000,0.070605,0
2011-09-08,1.290000,1.290000,1.290000,1.290000,0.070605,0
2011-09-09,1.290000,1.290000,1.290000,1.290000,0.070605,0
2011-09-12,1.290000,1.290000,1.290000,1.290000,0.070605,0
2011-09-13,1.290000,1.290000,1.290000,1.290000,0.070605,0
2011-09-14,1.320000,1.320000,1.320000,1.320000,0.072247,1300
2011-09-15,1.320000,1.320000,1.320000,1.320000,0.072247,0
2011-09-16,1.340000,1.340000,1.340000,1.340000,0.073342,4500
2011-09-19,1.340000,1.340000,1.340000,1.340000,0.073342,0
2011-09-20,1.340000,1.340000,1.340000,1.340000,0.073342,0
2011-09-21,1.340000,1.340000,1.340000,1.340000,0.073342,0
2011-09-22,1.340000,1.340000,1.340000,1.340000,0.073342,0
2011-09-23,1.340000,1.340000,1.340000,1.340000,0.073342,0
2011-09-26,1.340000,1.340000,1.340000,1.340000,0.073342,0
2011-09-27,1.340000,1.340000,1.340000,1.340000,0.073342,0
2011-09-28,1.340000,1.340000,1.340000,1.340000,0.073342,0
2011-09-29,1.340000,1.340000,1.340000,1.340000,0.073342,0
2011-09-30,1.340000,1.340000,1.340000,1.340000,0.073342,0
2011-10-03,1.350000,1.350000,1.350000,1.350000,0.073889,700
2011-10-04,1.350000,1.350000,1.350000,1.350000,0.073889,0
2011-10-05,1.350000,1.350000,1.350000,1.350000,0.073889,0
2011-10-06,1.350000,1.350000,1.350000,1.350000,0.073889,0
2011-10-07,1.350000,1.350000,1.350000,1.350000,0.073889,0
2011-10-10,1.350000,1.350000,1.350000,1.350000,0.073889,0
2011-10-11,1.320000,1.320000,1.320000,1.320000,0.072247,200
2011-10-12,1.320000,1.320000,1.320000,1.320000,0.072247,0
2011-10-13,1.320000,1.320000,1.320000,1.320000,0.072247,0
2011-10-14,1.320000,1.320000,1.320000,1.320000,0.072247,0
2011-10-17,1.320000,1.320000,1.320000,1.320000,0.072247,0
2011-10-18,1.350000,1.350000,1.350000,1.350000,0.073889,1500
2011-10-19,1.350000,1.350000,1.350000,1.350000,0.073889,0
2011-10-20,1.320000,1.320000,1.320000,1.320000,0.072247,20000
2011-10-21,1.300000,1.300000,1.300000,1.300000,0.071153,20000
2011-10-24,1.300000,1.300000,1.300000,1.300000,0.071153,0
2011-10-25,1.300000,1.300000,1.300000,1.300000,0.071153,0
2011-10-26,1.320000,1.320000,1.320000,1.320000,0.072247,700
2011-10-27,1.320000,1.320000,1.320000,1.320000,0.072247,0
2011-10-28,1.320000,1.320000,1.320000,1.320000,0.072247,0
2011-10-31,1.320000,1.320000,1.320000,1.320000,0.072247,40000
2011-11-01,1.320000,1.320000,1.320000,1.320000,0.072247,0
2011-11-02,1.320000,1.320000,1.320000,1.320000,0.072247,0
2011-11-03,1.320000,1.320000,1.320000,1.320000,0.072247,0
2011-11-04,1.320000,1.320000,1.320000,1.320000,0.072247,0
2011-11-07,1.320000,1.320000,1.320000,1.320000,0.072247,0
2011-11-08,1.300000,1.300000,1.300000,1.300000,0.071153,300
2011-11-09,1.250000,1.250000,1.250000,1.250000,0.068416,500
2011-11-10,1.250000,1.250000,1.250000,1.250000,0.068416,0
2011-11-11,1.250000,1.250000,1.250000,1.250000,0.068416,0
2011-11-14,1.250000,1.250000,1.250000,1.250000,0.068416,0
2011-11-15,1.250000,1.250000,1.250000,1.250000,0.068416,0
2011-11-16,1.210000,1.210000,1.210000,1.210000,0.066227,500
2011-11-17,1.230000,1.230000,1.230000,1.230000,0.067321,10000
2011-11-18,1.230000,1.230000,1.230000,1.230000,0.067321,0
2011-11-21,1.170000,1.170000,1.170000,1.170000,0.064037,1500
2011-11-22,1.170000,1.170000,1.170000,1.170000,0.064037,0
2011-11-23,1.120000,1.120000,1.120000,1.120000,0.061301,500
2011-11-25,1.120000,1.120000,1.120000,1.120000,0.061301,0
2011-11-28,1.120000,1.120000,1.120000,1.120000,0.061301,0
2011-11-29,1.120000,1.120000,1.120000,1.120000,0.061301,0
2011-11-30,1.120000,1.120000,1.120000,1.120000,0.061301,0
2011-12-01,1.120000,1.120000,1.120000,1.120000,0.061301,0
2011-12-02,1.190000,1.190000,1.190000,1.190000,0.065132,2000
2011-12-05,1.190000,1.190000,1.190000,1.190000,0.065132,0
2011-12-06,1.180000,1.180000,1.180000,1.180000,0.064585,500
2011-12-07,1.180000,1.180000,1.180000,1.180000,0.064585,0
2011-12-08,1.150000,1.150000,1.150000,1.150000,0.062943,1100
2011-12-09,1.150000,1.150000,1.150000,1.150000,0.062943,0
2011-12-12,1.180000,1.180000,1.180000,1.180000,0.064585,200
2011-12-13,1.130000,1.130000,1.130000,1.130000,0.061848,500
2011-12-14,1.130000,1.130000,1.130000,1.130000,0.061848,0
2011-12-15,1.130000,1.130000,1.130000,1.130000,0.061848,0
2011-12-16,1.130000,1.130000,1.130000,1.130000,0.061848,0
2011-12-19,1.180000,1.180000,1.180000,1.180000,0.064585,1800
2011-12-20,1.180000,1.180000,1.180000,1.180000,0.064585,0
2011-12-21,1.150000,1.180000,1.150000,1.180000,0.064585,4100
2011-12-22,1.190000,1.190000,1.190000,1.190000,0.065132,11100
2011-12-23,1.190000,1.190000,1.190000,1.190000,0.065132,0
2011-12-27,1.190000,1.190000,1.190000,1.190000,0.065132,0
2011-12-28,1.190000,1.190000,1.190000,1.190000,0.065132,0
2011-12-29,1.190000,1.190000,1.190000,1.190000,0.065132,0
2011-12-30,1.190000,1.190000,1.190000,1.190000,0.065132,0
2012-01-03,1.190000,1.190000,1.190000,1.190000,0.065132,0
2012-01-04,1.190000,1.190000,1.190000,1.190000,0.065132,0
2012-01-05,1.150000,1.150000,1.150000,1.150000,0.062943,1500
2012-01-06,1.150000,1.150000,1.150000,1.150000,0.062943,0
2012-01-09,1.160000,1.160000,1.160000,1.160000,0.063490,2000
2012-01-10,1.200000,1.200000,1.200000,1.200000,0.065679,1200
2012-01-11,1.200000,1.200000,1.200000,1.200000,0.065679,100
2012-01-12,1.220000,1.220000,1.220000,1.220000,0.066774,100
2012-01-13,1.220000,1.220000,1.220000,1.220000,0.066774,0
2012-01-17,1.220000,1.220000,1.220000,1.220000,0.066774,0
2012-01-18,1.220000,1.220000,1.220000,1.220000,0.066774,0
2012-01-19,1.220000,1.220000,1.220000,1.220000,0.066774,0
2012-01-20,1.220000,1.220000,1.220000,1.220000,0.066774,0
2012-01-23,1.160000,1.160000,1.160000,1.160000,0.063490,2000
2012-01-24,1.160000,1.160000,1.160000,1.160000,0.063490,0
2012-01-25,1.190000,1.190000,1.190000,1.190000,0.065132,1300
2012-01-26,1.190000,1.190000,1.190000,1.190000,0.065132,0
2012-01-27,1.190000,1.190000,1.190000,1.190000,0.065132,0
2012-01-30,1.190000,1.190000,1.190000,1.190000,0.065132,0
2012-01-31,1.190000,1.190000,1.190000,1.190000,0.065132,0
2012-02-01,1.190000,1.190000,1.190000,1.190000,0.065132,0
2012-02-02,1.190000,1.190000,1.190000,1.190000,0.065132,0
2012-02-03,1.190000,1.190000,1.190000,1.190000,0.065132,0
2012-02-06,1.190000,1.190000,1.190000,1.190000,0.065132,0
2012-02-07,1.220000,1.220000,1.220000,1.220000,0.066774,6000
2012-02-08,1.220000,1.220000,1.220000,1.220000,0.066774,0
2012-02-09,1.220000,1.220000,1.220000,1.220000,0.066774,0
2012-02-10,1.220000,1.220000,1.220000,1.220000,0.066774,0
2012-02-13,1.220000,1.220000,1.220000,1.220000,0.066774,0
2012-02-14,1.250000,1.250000,1.250000,1.250000,0.068416,3000
2012-02-15,1.250000,1.250000,1.250000,1.250000,0.068416,0
2012-02-16,1.250000,1.250000,1.250000,1.250000,0.068416,0
2012-02-17,1.250000,1.250000,1.250000,1.250000,0.068416,0
2012-02-21,1.250000,1.250000,1.250000,1.250000,0.068416,400
2012-02-22,1.240000,1.240000,1.240000,1.240000,0.067869,200
2012-02-23,1.240000,1.240000,1.240000,1.240000,0.067869,0
2012-02-24,1.240000,1.240000,1.240000,1.240000,0.067869,0
2012-02-27,1.240000,1.240000,1.240000,1.240000,0.067869,0
2012-02-28,1.230000,1.230000,1.230000,1.230000,0.067321,300
2012-02-29,1.250000,1.250000,1.170000,1.230000,0.067321,1600
2012-03-01,1.230000,1.230000,1.230000,1.230000,0.067321,0
2012-03-02,1.230000,1.230000,1.230000,1.230000,0.067321,0
2012-03-05,1.230000,1.230000,1.230000,1.230000,0.067321,0
2012-03-06,1.230000,1.230000,1.230000,1.230000,0.067321,0
2012-03-07,1.230000,1.230000,1.230000,1.230000,0.067321,0
2012-03-08,1.230000,1.230000,1.230000,1.230000,0.067321,0
2012-03-09,1.180000,1.180000,1.180000,1.180000,0.064585,3500
2012-03-12,1.180000,1.180000,1.180000,1.180000,0.064585,0
2012-03-13,1.180000,1.180000,1.180000,1.180000,0.064585,0
2012-03-14,1.180000,1.180000,1.180000,1.180000,0.064585,0
2012-03-15,1.180000,1.180000,1.180000,1.180000,0.064585,0
2012-03-16,1.180000,1.180000,1.180000,1.180000,0.064585,0
2012-03-19,1.120000,1.180000,1.120000,1.120000,0.061301,4200
2012-03-20,1.120000,1.120000,1.120000,1.120000,0.061301,0
2012-03-21,1.120000,1.120000,1.120000,1.120000,0.061301,0
2012-03-22,1.120000,1.120000,1.120000,1.120000,0.061301,0
2012-03-23,1.120000,1.120000,1.120000,1.120000,0.061301,0
2012-03-26,1.170000,1.170000,1.170000,1.170000,0.064037,2000
2012-03-27,1.170000,1.170000,1.170000,1.170000,0.064037,0
2012-03-28,1.150000,1.150000,1.150000,1.150000,0.062943,2100
2012-03-29,1.150000,1.150000,1.150000,1.150000,0.062943,0
2012-03-30,1.150000,1.150000,1.150000,1.150000,0.062943,0
2012-04-02,1.150000,1.150000,1.150000,1.150000,0.062943,0
2012-04-03,1.150000,1.150000,1.150000,1.150000,0.062943,0
2012-04-04,1.150000,1.150000,1.150000,1.150000,0.062943,0
2012-04-05,1.150000,1.150000,1.150000,1.150000,0.062943,0
2012-04-09,1.150000,1.150000,1.150000,1.150000,0.062943,0
2012-04-10,1.100000,1.100000,1.100000,1.100000,0.060206,500
2012-04-11,1.100000,1.100000,1.100000,1.100000,0.060206,0
2012-04-12,1.100000,1.100000,1.100000,1.100000,0.060206,0
2012-04-13,1.100000,1.100000,1.100000,1.100000,0.060206,0
2012-04-16,1.100000,1.100000,1.100000,1.100000,0.060206,0
2012-04-17,1.100000,1.100000,1.100000,1.100000,0.060206,0
2012-04-18,1.100000,1.100000,1.100000,1.100000,0.060206,0
2012-04-19,1.100000,1.100000,1.100000,1.100000,0.060206,0
2012-04-20,1.100000,1.100000,1.100000,1.100000,0.060206,0
2012-04-23,1.100000,1.100000,1.100000,1.100000,0.060206,0
2012-04-24,1.090000,1.090000,1.090000,1.090000,0.059659,20000
2012-04-25,1.090000,1.090000,1.090000,1.090000,0.059659,0
2012-04-26,1.100000,1.100000,1.100000,1.100000,0.060206,200
2012-04-27,1.090000,1.150000,1.090000,1.150000,0.062943,7300
2012-04-30,1.100000,1.100000,1.100000,1.100000,0.060206,500
2012-05-01,1.100000,1.100000,1.100000,1.100000,0.060206,200
2012-05-02,1.100000,1.100000,1.100000,1.100000,0.060206,0
2012-05-03,1.100000,1.100000,1.100000,1.100000,0.060206,0
2012-05-04,1.100000,1.100000,1.100000,1.100000,0.060206,0
2012-05-07,1.100000,1.100000,1.100000,1.100000,0.060206,0
2012-05-08,1.100000,1.100000,1.100000,1.100000,0.060206,0
2012-05-09,1.100000,1.100000,1.100000,1.100000,0.060206,0
2012-05-10,1.100000,1.100000,1.100000,1.100000,0.060206,0
2012-05-11,1.050000,1.060000,1.050000,1.060000,0.058017,20500
2012-05-14,1.060000,1.060000,1.060000,1.060000,0.058017,0
2012-05-15,1.000000,1.000000,1.000000,1.000000,0.054733,300
2012-05-16,1.000000,1.000000,1.000000,1.000000,0.054733,0
2012-05-17,1.000000,1.000000,1.000000,1.000000,0.054733,0
2012-05-18,1.000000,1.000000,1.000000,1.000000,0.054733,0
2012-05-21,1.000000,1.000000,1.000000,1.000000,0.054733,0
2012-05-22,1.000000,1.000000,1.000000,1.000000,0.054733,0
2012-05-23,0.910000,0.910000,0.910000,0.910000,0.049807,400
2012-05-24,0.910000,0.910000,0.910000,0.910000,0.049807,8000
2012-05-25,0.910000,0.910000,0.910000,0.910000,0.049807,0
2012-05-29,0.950000,0.950000,0.950000,0.950000,0.051996,10000
2012-05-30,0.950000,0.950000,0.950000,0.950000,0.051996,0
2012-05-31,0.950000,0.950000,0.950000,0.950000,0.051996,0
2012-06-01,0.950000,0.950000,0.950000,0.950000,0.051996,0
2012-06-04,0.950000,0.950000,0.950000,0.950000,0.051996,0
2012-06-05,0.950000,0.950000,0.950000,0.950000,0.051996,0
2012-06-06,0.950000,0.950000,0.950000,0.950000,0.051996,0
2012-06-07,0.950000,0.950000,0.950000,0.950000,0.051996,0
2012-06-08,0.950000,0.950000,0.950000,0.950000,0.051996,0
2012-06-11,0.950000,0.950000,0.950000,0.950000,0.051996,0
2012-06-12,0.950000,0.950000,0.950000,0.950000,0.051996,0
2012-06-13,1.010000,1.010000,1.010000,1.010000,0.055280,700
2012-06-14,1.010000,1.010000,1.010000,1.010000,0.055280,0
2012-06-15,1.010000,1.010000,1.010000,1.010000,0.055280,0
2012-06-18,1.010000,1.010000,1.010000,1.010000,0.055280,0
2012-06-19,1.010000,1.010000,1.010000,1.010000,0.055280,0
2012-06-20,1.010000,1.010000,1.010000,1.010000,0.055280,0
2012-06-21,1.010000,1.010000,1.010000,1.010000,0.055280,0
2012-06-22,1.010000,1.010000,1.010000,1.010000,0.055280,0
2012-06-25,1.010000,1.010000,1.010000,1.010000,0.055280,0
2012-06-26,0.960000,0.960000,0.960000,0.960000,0.052543,2500
2012-06-27,0.960000,0.960000,0.960000,0.960000,0.052543,0
2012-06-28,0.960000,0.960000,0.960000,0.960000,0.052543,0
2012-06-29,0.960000,0.960000,0.960000,0.960000,0.052543,0
2012-07-02,0.960000,0.960000,0.960000,0.960000,0.052543,0
2012-07-03,0.960000,0.960000,0.960000,0.960000,0.052543,0
2012-07-05,0.960000,0.960000,0.960000,0.960000,0.052543,0
2012-07-06,0.960000,0.960000,0.960000,0.960000,0.052543,0
2012-07-09,0.960000,0.960000,0.960000,0.960000,0.052543,0
2012-07-10,0.960000,0.960000,0.960000,0.960000,0.052543,0
2012-07-11,0.960000,0.960000,0.960000,0.960000,0.052543,0
2012-07-12,0.960000,0.960000,0.960000,0.960000,0.052543,0
2012-07-13,0.960000,0.960000,0.960000,0.960000,0.052543,0
2012-07-16,0.960000,0.960000,0.960000,0.960000,0.052543,0
2012-07-17,0.960000,0.960000,0.960000,0.960000,0.052543,0
2012-07-18,0.930000,0.930000,0.930000,0.930000,0.050901,700
2012-07-19,0.930000,0.930000,0.930000,0.930000,0.050901,0
2012-07-20,0.930000,0.930000,0.930000,0.930000,0.050901,0
2012-07-23,0.930000,0.930000,0.930000,0.930000,0.050901,3000
2012-07-24,0.930000,0.930000,0.930000,0.930000,0.050901,0
2012-07-25,0.930000,0.930000,0.930000,0.930000,0.050901,0
2012-07-26,0.930000,0.930000,0.930000,0.930000,0.050901,0
2012-07-27,0.930000,0.930000,0.930000,0.930000,0.050901,0
2012-07-30,0.930000,0.930000,0.930000,0.930000,0.050901,0
